estimator,hidden_dims,activation,dag_idx,n_nodes,in_degree,alpha,sample_size,n_fit,density,kl,kl_se,fit_time_s,fit_rss_delta_bytes,stored_params,free_params,memory_bytes,memory_bytes_native,stop_epoch_mean,frac_at_ceiling
mle,,,2,15,10,1.0,600,480,0.9047619047619048,15.180980223606037,0.1495392751749366,0.0841089999994437,0,12286,6143,98288,98288,,
nn_linear,[],linear,2,15,10,1.0,600,480,0.9047619047619048,2.00372578123544,0.0075859097157568,4.183345499999632,-5844992,412,412,3296,1648,94.0,0.0666666666666666
nn_32_relu,[32],ReLU,2,15,10,1.0,600,480,0.9047619047619048,1.3353083752864985,0.0069581609774776,5.136906699999599,176128,7582,7582,60656,30328,84.53333333333333,0.0666666666666666
mle,,,2,15,10,1.0,1000,800,0.9047619047619048,12.607420765839656,0.1410994556653542,0.0778135999989899,0,12286,6143,98288,98288,,
nn_linear,[],linear,2,15,10,1.0,1000,800,0.9047619047619048,1.9211783423137616,0.0077581643530925,6.184661200000846,475136,412,412,3296,1648,87.66666666666667,0.0666666666666666
nn_32_relu,[32],ReLU,2,15,10,1.0,1000,800,0.9047619047619048,1.0509258359177318,0.0085974130391197,10.068755899999816,-3813376,7582,7582,60656,30328,100.4,0.0666666666666666
mle,,,2,15,10,1.0,1400,1120,0.9047619047619048,10.50095448809642,0.127730218589975,0.0889920999998139,12288,12286,6143,98288,98288,,
nn_linear,[],linear,2,15,10,1.0,1400,1120,0.9047619047619048,1.8947864304121067,0.0078691259290783,8.115415300000677,339968,412,412,3296,1648,84.73333333333333,0.0
nn_32_relu,[32],ReLU,2,15,10,1.0,1400,1120,0.9047619047619048,0.8555340693299363,0.0079124822868682,17.359948299999814,-2658304,7582,7582,60656,30328,123.26666666666668,0.2
mle,,,3,15,10,1.0,600,480,0.9047619047619048,15.826568954524614,0.1444007202547974,0.0889133000000583,0,12286,6143,98288,98288,,
nn_linear,[],linear,3,15,10,1.0,600,480,0.9047619047619048,1.914357517000971,0.0081530172549055,5.26614470000095,-6135808,412,412,3296,1648,121.53333333333332,0.2
nn_32_relu,[32],ReLU,3,15,10,1.0,600,480,0.9047619047619048,1.1608788075396066,0.010243788819114,7.136752700000216,155648,7582,7582,60656,30328,105.06666666666666,0.0
mle,,,3,15,10,1.0,1000,800,0.9047619047619048,13.131101553162573,0.1395894674222282,0.0793434999995952,0,12286,6143,98288,98288,,
nn_linear,[],linear,3,15,10,1.0,1000,800,0.9047619047619048,1.8834323655552712,0.0079383908166173,8.04004150000037,487424,412,412,3296,1648,114.33333333333331,0.1333333333333333
nn_32_relu,[32],ReLU,3,15,10,1.0,1000,800,0.9047619047619048,0.943208678902442,0.0098575496086149,10.061893099998995,-3829760,7582,7582,60656,30328,98.73333333333332,0.0
mle,,,3,15,10,1.0,1400,1120,0.9047619047619048,10.83111799056102,0.1344998750120533,0.0864304000006086,0,12286,6143,98288,98288,,
nn_linear,[],linear,3,15,10,1.0,1400,1120,0.9047619047619048,1.8693709558947675,0.0082045439284047,10.356119099998978,405504,412,412,3296,1648,106.66666666666669,0.2
nn_32_relu,[32],ReLU,3,15,10,1.0,1400,1120,0.9047619047619048,0.7971271326163695,0.009607005295406,19.515297900001315,-2469888,7582,7582,60656,30328,141.8,0.2666666666666666
mle,,,4,15,10,1.0,600,480,0.9047619047619048,14.877353599918411,0.1443056545538348,0.0926437999987683,0,12286,6143,98288,98288,,
nn_linear,[],linear,4,15,10,1.0,600,480,0.9047619047619048,1.6699038975584235,0.008711594152722,5.389929199998733,-901120,412,412,3296,1648,124.2,0.2
nn_32_relu,[32],ReLU,4,15,10,1.0,600,480,0.9047619047619048,1.2511944416761505,0.0107094640512049,7.5236137000010785,-3727360,7582,7582,60656,30328,120.86666666666666,0.2
mle,,,4,15,10,1.0,1000,800,0.9047619047619048,11.736095277195504,0.139856331933352,0.0786040000002685,0,12286,6143,98288,98288,,
nn_linear,[],linear,4,15,10,1.0,1000,800,0.9047619047619048,1.6323842256089611,0.0086864583043899,6.276031999999759,450560,412,412,3296,1648,92.13333333333334,0.2
nn_32_relu,[32],ReLU,4,15,10,1.0,1000,800,0.9047619047619048,1.0072863030771575,0.0091283767367413,12.230427200000122,-3792896,7582,7582,60656,30328,122.8,0.2
mle,,,4,15,10,1.0,1400,1120,0.9047619047619048,9.979927765515733,0.1304783585888721,0.0794513999990158,0,12286,6143,98288,98288,,
nn_linear,[],linear,4,15,10,1.0,1400,1120,0.9047619047619048,1.6027331741504844,0.0089554541709851,9.248742499999937,217088,412,412,3296,1648,97.46666666666668,0.0666666666666666
nn_32_relu,[32],ReLU,4,15,10,1.0,1400,1120,0.9047619047619048,0.8875163984505043,0.0094035250483662,14.818834500001683,-2584576,7582,7582,60656,30328,108.26666666666668,0.0666666666666666
mle,,,5,15,10,1.0,600,480,0.9047619047619048,19.821882583578915,0.1356948155297984,0.1113721999990957,0,12286,6143,98288,98288,,
nn_linear,[],linear,5,15,10,1.0,600,480,0.9047619047619048,1.9624508830720675,0.0060011664020243,3.7404495000009774,-6131712,412,412,3296,1648,88.0,0.1333333333333333
nn_32_relu,[32],ReLU,5,15,10,1.0,600,480,0.9047619047619048,1.302762479910006,0.0073895232789325,5.825592499999402,106496,7582,7582,60656,30328,91.86666666666666,0.1333333333333333
mle,,,5,15,10,1.0,1000,800,0.9047619047619048,16.175097277162184,0.1372883116810108,0.0753363999992871,0,12286,6143,98288,98288,,
nn_linear,[],linear,5,15,10,1.0,1000,800,0.9047619047619048,1.8496234058769323,0.0060996009213396,5.988739699998405,405504,412,412,3296,1648,85.8,0.0666666666666666
nn_32_relu,[32],ReLU,5,15,10,1.0,1000,800,0.9047619047619048,1.2203028642338032,0.0069034014500983,8.093647600000622,-3813376,7582,7582,60656,30328,81.26666666666667,0.0666666666666666
mle,,,5,15,10,1.0,1400,1120,0.9047619047619048,13.728139731675006,0.1303691793632829,0.0731613999996625,4096,12286,6143,98288,98288,,
nn_linear,[],linear,5,15,10,1.0,1400,1120,0.9047619047619048,1.8238183116356448,0.0059167295022043,7.343985600000451,208896,412,412,3296,1648,78.13333333333334,0.0666666666666666
nn_32_relu,[32],ReLU,5,15,10,1.0,1400,1120,0.9047619047619048,1.0071127453368238,0.0073173279195383,16.13548129999981,-2551808,7582,7582,60656,30328,117.26666666666668,0.1333333333333333
mle,,,1,20,2,0.1,600,480,0.1947368421052631,0.1812801745197108,0.0031795135611412,0.0410430000010819,0,150,75,1200,1200,,
nn_linear,[],linear,1,20,2,0.1,600,480,0.1947368421052631,1.5132906866186917,0.014870500392515,11.149391799999648,-3026944,190,190,1520,760,194.15,0.95
nn_32_relu,[32],ReLU,1,20,2,0.1,600,480,0.1947368421052631,0.0345589221498689,0.0012869725668914,14.66128050000043,-1142784,4360,4360,34880,17440,176.7,0.6
mle,,,1,20,2,0.1,1000,800,0.1947368421052631,0.1013054643305692,0.0015077497809444,0.0436850000005506,0,150,75,1200,1200,,
nn_linear,[],linear,1,20,2,0.1,1000,800,0.1947368421052631,1.0757192302385197,0.0156174982176282,17.668249999998807,-4050944,190,190,1520,760,193.45,0.9
nn_32_relu,[32],ReLU,1,20,2,0.1,1000,800,0.1947368421052631,0.0271794257260828,0.0008087147398968,20.43133420000049,-1253376,4360,4360,34880,17440,152.8,0.5
mle,,,1,20,2,0.1,1400,1120,0.1947368421052631,0.0927217508095499,0.0014769179108145,0.0458803999990777,0,150,75,1200,1200,,
nn_linear,[],linear,1,20,2,0.1,1400,1120,0.1947368421052631,0.8675794307834567,0.0150615056831629,23.965580100000807,-3608576,190,190,1520,760,189.6,0.85
nn_32_relu,[32],ReLU,1,20,2,0.1,1400,1120,0.1947368421052631,0.0251448548815993,0.0007861093167469,27.42459000000053,-819200,4360,4360,34880,17440,148.35,0.45
mle,,,2,20,2,0.1,600,480,0.1947368421052631,0.2198779611865652,0.0117969861944744,0.0416354999997565,0,150,75,1200,1200,,
nn_linear,[],linear,2,20,2,0.1,600,480,0.1947368421052631,0.4806886273831814,0.0060728676668071,10.842697999998563,-4673536,190,190,1520,760,190.3,0.85
nn_32_relu,[32],ReLU,2,20,2,0.1,600,480,0.1947368421052631,0.0915341985643884,0.0121988150059841,12.426739000000453,-1036288,4360,4360,34880,17440,149.6,0.5
mle,,,2,20,2,0.1,1000,800,0.1947368421052631,0.1122241736158603,0.0032577145870295,0.0439416999997774,0,150,75,1200,1200,,
nn_linear,[],linear,2,20,2,0.1,1000,800,0.1947368421052631,0.2731520436635383,0.0072708466976752,16.603682499999195,-4407296,190,190,1520,760,181.05,0.85
nn_32_relu,[32],ReLU,2,20,2,0.1,1000,800,0.1947368421052631,0.0840438619693561,0.0118885778290713,18.096649699999038,-1298432,4360,4360,34880,17440,134.2,0.2
mle,,,2,20,2,0.1,1400,1120,0.1947368421052631,0.1313572706602521,0.0163166487876844,0.0529802000000927,0,150,75,1200,1200,,
nn_linear,[],linear,2,20,2,0.1,1400,1120,0.1947368421052631,0.1408123578228234,0.0047837324655104,22.246507800000472,-4075520,190,190,1520,760,177.25,0.75
nn_32_relu,[32],ReLU,2,20,2,0.1,1400,1120,0.1947368421052631,0.0274611159358306,0.0031460622531434,22.67402149999907,-831488,4360,4360,34880,17440,122.55,0.2
mle,,,3,20,2,0.1,600,480,0.1947368421052631,0.2718311193542432,0.002386028143319,0.0443178999994415,0,150,75,1200,1200,,
nn_linear,[],linear,3,20,2,0.1,600,480,0.1947368421052631,0.7622879261889602,0.0069369103582712,10.482052100000146,-4202496,190,190,1520,760,183.3,0.85
nn_32_relu,[32],ReLU,3,20,2,0.1,600,480,0.1947368421052631,0.0725572300312887,0.002198316399091,10.31891319999886,-970752,4360,4360,34880,17440,124.45,0.2
mle,,,3,20,2,0.1,1000,800,0.1947368421052631,0.1637142979707386,0.006036461286991,0.0438334999998915,0,150,75,1200,1200,,
nn_linear,[],linear,3,20,2,0.1,1000,800,0.1947368421052631,0.3347381100391517,0.0066969512478673,17.803243000000293,-4419584,190,190,1520,760,197.05,0.8
nn_32_relu,[32],ReLU,3,20,2,0.1,1000,800,0.1947368421052631,0.0366673618793756,0.000631134636304,15.635778900001242,-905216,4360,4360,34880,17440,117.45,0.15
mle,,,3,20,2,0.1,1400,1120,0.1947368421052631,0.0601399449267959,0.0060310482880122,0.0448257000007288,0,150,75,1200,1200,,
nn_linear,[],linear,3,20,2,0.1,1400,1120,0.1947368421052631,0.2385522651449426,0.0072004370361839,24.20865319999939,-4321280,190,190,1520,760,192.5,0.9
nn_32_relu,[32],ReLU,3,20,2,0.1,1400,1120,0.1947368421052631,0.0232011373495101,0.0004965031441126,21.264784800001507,-921600,4360,4360,34880,17440,116.65,0.1
mle,,,4,20,2,0.1,600,480,0.1947368421052631,0.1487466717992444,0.0084146753943907,0.0463197999997646,0,150,75,1200,1200,,
nn_linear,[],linear,4,20,2,0.1,600,480,0.1947368421052631,0.6981351268208861,0.0046096146997128,11.398431800000251,-3776512,190,190,1520,760,196.55,0.9
nn_32_relu,[32],ReLU,4,20,2,0.1,600,480,0.1947368421052631,0.070192584646074,0.0027439007264041,11.780685800000356,-1019904,4360,4360,34880,17440,144.05,0.4
mle,,,4,20,2,0.1,1000,800,0.1947368421052631,0.1081401772351588,0.0094547886513275,0.0419901000004756,0,150,75,1200,1200,,
nn_linear,[],linear,4,20,2,0.1,1000,800,0.1947368421052631,0.3432688245902726,0.0043195343487849,17.369265699999232,-4337664,190,190,1520,760,190.0,0.9
nn_32_relu,[32],ReLU,4,20,2,0.1,1000,800,0.1947368421052631,0.0395407600564692,0.0025544203116436,16.242053599999053,-925696,4360,4360,34880,17440,123.3,0.25
mle,,,4,20,2,0.1,1400,1120,0.1947368421052631,0.0328115130014468,0.0007152976218262,0.0436661000003368,0,150,75,1200,1200,,
nn_linear,[],linear,4,20,2,0.1,1400,1120,0.1947368421052631,0.1518488462200759,0.0023359834835202,24.660448800001177,-4382720,190,190,1520,760,196.4,0.85
nn_32_relu,[32],ReLU,4,20,2,0.1,1400,1120,0.1947368421052631,0.0154452935510793,0.0008631221373963,22.03889909999998,-921600,4360,4360,34880,17440,120.35,0.1
mle,,,5,20,2,0.1,600,480,0.1947368421052631,0.0722995970421107,0.0012704961854069,0.0481763999996474,0,150,75,1200,1200,,
nn_linear,[],linear,5,20,2,0.1,600,480,0.1947368421052631,0.7621702766459207,0.0024802727873744,10.703880499999286,-3743744,190,190,1520,760,186.25,0.85
nn_32_relu,[32],ReLU,5,20,2,0.1,600,480,0.1947368421052631,0.030813273236274,0.0028770391363051,12.168264500000078,-1019904,4360,4360,34880,17440,146.75,0.5
mle,,,5,20,2,0.1,1000,800,0.1947368421052631,0.0480643724063533,0.0055421651516716,0.044506199999887,0,150,75,1200,1200,,
nn_linear,[],linear,5,20,2,0.1,1000,800,0.1947368421052631,0.2002368186625376,0.0019235002352017,16.45659810000143,-4485120,190,190,1520,760,181.4,0.75
nn_32_relu,[32],ReLU,5,20,2,0.1,1000,800,0.1947368421052631,0.0225944250130687,0.0025657497270797,17.2338878999999,-991232,4360,4360,34880,17440,128.5,0.3
mle,,,5,20,2,0.1,1400,1120,0.1947368421052631,0.0805134806680466,0.0150709962363853,0.0437678999987838,0,150,75,1200,1200,,
nn_linear,[],linear,5,20,2,0.1,1400,1120,0.1947368421052631,0.1410421664374362,0.0020194406170989,21.343160000000356,-3850240,190,190,1520,760,170.9,0.65
nn_32_relu,[32],ReLU,5,20,2,0.1,1400,1120,0.1947368421052631,0.0215321412488906,0.0027073957013015,17.92636240000138,-847872,4360,4360,34880,17440,97.45,0.05
mle,,,1,20,2,0.5,600,480,0.1947368421052631,0.205784632197681,0.0017795766350369,0.0398230999999213,0,150,75,1200,1200,,
nn_linear,[],linear,1,20,2,0.5,600,480,0.1947368421052631,0.8851813120373666,0.0045865325308447,9.92214310000054,-4341760,190,190,1520,760,172.7,0.65
nn_32_relu,[32],ReLU,1,20,2,0.5,600,480,0.1947368421052631,0.1596401376931595,0.0010815932386259,8.281603299999915,-1036288,4360,4360,34880,17440,100.85,0.15
mle,,,1,20,2,0.5,1000,800,0.1947368421052631,0.1440235281627285,0.0024480716577619,0.0409089999993739,4096,150,75,1200,1200,,
nn_linear,[],linear,1,20,2,0.5,1000,800,0.1947368421052631,0.7367713822593751,0.0043072509212445,16.266278400000374,-4456448,190,190,1520,760,178.9,0.55
nn_32_relu,[32],ReLU,1,20,2,0.5,1000,800,0.1947368421052631,0.0579029295984519,0.0001913148901585,12.735150099999371,-970752,4360,4360,34880,17440,95.9,0.05
mle,,,1,20,2,0.5,1400,1120,0.1947368421052631,0.0973370494873104,0.0012011162677809,0.0400950000002922,0,150,75,1200,1200,,
nn_linear,[],linear,1,20,2,0.5,1400,1120,0.1947368421052631,0.7222472755019497,0.0044330379899442,19.516584099999815,-4382720,190,190,1520,760,155.7,0.4
nn_32_relu,[32],ReLU,1,20,2,0.5,1400,1120,0.1947368421052631,0.0398018640943252,0.0001915502571863,14.352672699998948,-921600,4360,4360,34880,17440,78.6,0.0
mle,,,2,20,2,0.5,600,480,0.1947368421052631,0.2730526392726209,0.0040785091608695,0.0424771000016335,0,150,75,1200,1200,,
nn_linear,[],linear,2,20,2,0.5,600,480,0.1947368421052631,0.4148267997476442,0.0054282211252433,10.330882300000669,-3743744,190,190,1520,760,180.25,0.65
nn_32_relu,[32],ReLU,2,20,2,0.5,600,480,0.1947368421052631,0.0919482383050712,0.0010161133211319,7.6782282999993186,-1019904,4360,4360,34880,17440,94.6,0.05
mle,,,2,20,2,0.5,1000,800,0.1947368421052631,0.1247138210812471,0.0054910764858111,0.038479400000142,0,150,75,1200,1200,,
nn_linear,[],linear,2,20,2,0.5,1000,800,0.1947368421052631,0.3064812548343536,0.0060632603671614,15.40390209999896,-4550656,190,190,1520,760,167.85,0.65
nn_32_relu,[32],ReLU,2,20,2,0.5,1000,800,0.1947368421052631,0.0587217933603315,0.0006026466605608,12.492245599998569,-974848,4360,4360,34880,17440,93.7,0.05
mle,,,2,20,2,0.5,1400,1120,0.1947368421052631,0.1684883147277701,0.005393274638526,0.0426506999992852,0,150,75,1200,1200,,
nn_linear,[],linear,2,20,2,0.5,1400,1120,0.1947368421052631,0.2569486068798859,0.0066000718870847,19.49951879999935,-4333568,190,190,1520,760,155.85,0.4
nn_32_relu,[32],ReLU,2,20,2,0.5,1400,1120,0.1947368421052631,0.0500997127860325,0.0008514816598419,13.705376600000818,-929792,4360,4360,34880,17440,75.75,0.0
mle,,,3,20,2,0.5,600,480,0.1947368421052631,0.5441718688077222,0.0333006334614157,0.0454638999999588,0,150,75,1200,1200,,
nn_linear,[],linear,3,20,2,0.5,600,480,0.1947368421052631,1.0334286265114123,0.0041562886156983,10.495643599999312,-3747840,190,190,1520,760,181.9,0.55
nn_32_relu,[32],ReLU,3,20,2,0.5,600,480,0.1947368421052631,0.1250200165529053,0.0025223379694835,8.61119409999992,-1019904,4360,4360,34880,17440,105.55,0.05
mle,,,3,20,2,0.5,1000,800,0.1947368421052631,0.1833746299145627,0.0122939972907583,0.0391342000002623,0,150,75,1200,1200,,
nn_linear,[],linear,3,20,2,0.5,1000,800,0.1947368421052631,0.912767635637505,0.0047541819566894,15.033965900000112,-4456448,190,190,1520,760,163.45,0.45
nn_32_relu,[32],ReLU,3,20,2,0.5,1000,800,0.1947368421052631,0.0463135012441699,0.0007924646811498,11.715647400000307,-966656,4360,4360,34880,17440,88.6,0.0
mle,,,3,20,2,0.5,1400,1120,0.1947368421052631,0.0757975352252739,0.0073375366639145,0.0397523999999975,0,150,75,1200,1200,,
nn_linear,[],linear,3,20,2,0.5,1400,1120,0.1947368421052631,0.8584581575281843,0.0043849275733507,17.927092300000368,-4276224,190,190,1520,760,144.0,0.35
nn_32_relu,[32],ReLU,3,20,2,0.5,1400,1120,0.1947368421052631,0.0528372318234613,0.0009168202323749,14.828130699999749,-921600,4360,4360,34880,17440,81.4,0.05
mle,,,4,20,2,0.5,600,480,0.1947368421052631,0.2246243377523934,0.0124273584068829,0.0407500000001164,0,150,75,1200,1200,,
nn_linear,[],linear,4,20,2,0.5,600,480,0.1947368421052631,0.5057249371879565,0.0050936000576435,10.910845899999911,-3776512,190,190,1520,760,189.0,0.85
nn_32_relu,[32],ReLU,4,20,2,0.5,600,480,0.1947368421052631,0.128396845894736,0.0037424880466788,8.345766500000536,-1019904,4360,4360,34880,17440,100.7,0.0
mle,,,4,20,2,0.5,1000,800,0.1947368421052631,0.0750677382278912,0.0010122852751619,0.0386734000003343,0,150,75,1200,1200,,
nn_linear,[],linear,4,20,2,0.5,1000,800,0.1947368421052631,0.3616412413382729,0.0055355241228388,16.024188699999286,-4337664,190,190,1520,760,175.35,0.75
nn_32_relu,[32],ReLU,4,20,2,0.5,1000,800,0.1947368421052631,0.0584731956079143,0.0013349746851671,12.899503400001777,-876544,4360,4360,34880,17440,97.6,0.05
mle,,,4,20,2,0.5,1400,1120,0.1947368421052631,0.0562467662347626,0.0007278128724312,0.03915330000018,0,150,75,1200,1200,,
nn_linear,[],linear,4,20,2,0.5,1400,1120,0.1947368421052631,0.2901676887411458,0.0071038321606554,21.605785900001138,-4386816,190,190,1520,760,172.25,0.6
nn_32_relu,[32],ReLU,4,20,2,0.5,1400,1120,0.1947368421052631,0.0358876632115126,0.0012911343583185,14.520137499999691,-921600,4360,4360,34880,17440,79.85,0.0
mle,,,5,20,2,0.5,600,480,0.1947368421052631,0.1526721720488341,0.0048314628877995,0.0456864999996469,0,150,75,1200,1200,,
nn_linear,[],linear,5,20,2,0.5,600,480,0.1947368421052631,1.1834277559741702,0.0098813928747407,11.282054200000855,-3739648,190,190,1520,760,197.7,0.9
nn_32_relu,[32],ReLU,5,20,2,0.5,600,480,0.1947368421052631,0.1135068366753198,0.0027192902540498,9.11566540000058,-1019904,4360,4360,34880,17440,109.3,0.2
mle,,,5,20,2,0.5,1000,800,0.1947368421052631,0.1330558287716202,0.0102815668162796,0.0431279000003996,0,150,75,1200,1200,,
nn_linear,[],linear,5,20,2,0.5,1000,800,0.1947368421052631,0.7357274545378443,0.0118819465742365,15.849755999999616,-4550656,190,190,1520,760,173.8,0.7
nn_32_relu,[32],ReLU,5,20,2,0.5,1000,800,0.1947368421052631,0.0520002371825011,0.002624035638884,14.027998799998386,-987136,4360,4360,34880,17440,105.6,0.1
mle,,,5,20,2,0.5,1400,1120,0.1947368421052631,0.1080192819356569,0.0055407946047488,0.0468338999999105,0,150,75,1200,1200,,
nn_linear,[],linear,5,20,2,0.5,1400,1120,0.1947368421052631,0.6876904375607256,0.0130829519277467,22.15108859999964,-4366336,190,190,1520,760,176.1,0.55
nn_32_relu,[32],ReLU,5,20,2,0.5,1400,1120,0.1947368421052631,0.0507948409334545,0.0018895329061654,13.977954899999531,-929792,4360,4360,34880,17440,76.4,0.0
mle,,,1,20,2,1.0,600,480,0.1947368421052631,0.168959961688432,0.0012896391820595,0.045373599999948,0,150,75,1200,1200,,
nn_linear,[],linear,1,20,2,1.0,600,480,0.1947368421052631,1.122916473474155,0.0048370547826906,7.703523700000005,-3747840,190,190,1520,760,134.2,0.25
nn_32_relu,[32],ReLU,1,20,2,1.0,600,480,0.1947368421052631,0.089975066569233,0.0005239099590011,7.282737699999416,-1019904,4360,4360,34880,17440,88.6,0.0
mle,,,1,20,2,1.0,1000,800,0.1947368421052631,0.0363212448521881,0.0001331043010464,0.0380279000000882,0,150,75,1200,1200,,
nn_linear,[],linear,1,20,2,1.0,1000,800,0.1947368421052631,1.0861627539079437,0.0043293568334338,10.10765309999988,-4456448,190,190,1520,760,109.65,0.15
nn_32_relu,[32],ReLU,1,20,2,1.0,1000,800,0.1947368421052631,0.0370565673079384,0.0001240216872714,9.8322962000002,-950272,4360,4360,34880,17440,74.45,0.0
mle,,,1,20,2,1.0,1400,1120,0.1947368421052631,0.0294290771307108,0.0001082893635182,0.0420607999985804,0,150,75,1200,1200,,
nn_linear,[],linear,1,20,2,1.0,1400,1120,0.1947368421052631,1.0850052228801217,0.0040821233573468,11.066697500000371,-3788800,190,190,1520,760,88.35,0.05
